SaleLineID,InvoiceID,DateKey,ProductID,QuantitySold,UnitSellingPrice,DiscountAmount,TaxAmount,LineTotal,PaymentMethod
SL00019227,INV202507741,20250608,P000154,2,5.99,2.9,0,9.08,Debit
SL00019228,INV202507741,20250608,P000619,3,9.99,0,3.6,33.57,Debit
SL00019229,INV202507741,20250608,P000337,3,3.79,0,1.36,12.73,Debit
SL00019230,INV202507742,20250608,P000492,3,9.49,0,0,28.47,Debit
SL00019231,INV202507743,20250608,P000118,3,5.99,0,0,17.97,Credit
SL00019232,INV202507744,20250608,P000692,3,16.49,0,0,49.47,Debit
SL00019233,INV202507744,20250608,P000544,3,3.69,0,0,11.07,Debit
SL00019234,INV202507744,20250608,P000626,1,5.99,0,0.72,6.71,Debit
SL00019235,INV202507744,20250608,P000613,2,7.29,0,1.75,16.33,Debit
SL00019236,INV202507745,20250608,P000707,3,27.49,0,0,82.47,Debit
SL00019237,INV202507745,20250608,P000666,2,24.99,0,0,49.98,Debit
SL00019238,INV202507746,20250608,P000119,1,5.09,0,0,5.09,Debit
SL00019239,INV202507746,20250608,P000205,1,3.59,0,0,3.59,Debit
SL00019240,INV202507747,20250608,P000238,1,8.99,0,1.08,10.07,Credit
SL00019241,INV202507748,20250608,P000796,2,7.19,0,1.73,16.11,Credit
SL00019242,INV202507748,20250608,P000334,3,4.79,0,1.72,16.09,Credit
SL00019243,INV202507749,20250608,P000226,1,5.79,0,0.69,6.48,Debit
SL00019244,INV202507749,20250608,P000612,3,13.49,0,4.86,45.33,Debit
SL00019245,INV202507750,20250608,P000206,2,4.29,0,0,8.58,Debit
SL00019246,INV202507750,20250608,P000351,1,3.79,0,0.45,4.24,Debit
SL00019247,INV202507750,20250608,P000600,3,9.49,0,3.42,31.89,Debit
SL00019248,INV202507751,20250608,P000435,2,6.49,4.41,1.03,9.6,Debit
SL00019249,INV202507752,20250608,P000741,2,7.19,4.14,1.23,11.47,Debit
SL00019250,INV202507752,20250608,P000531,3,0.99,0,0,2.97,Debit
SL00019251,INV202507752,20250608,P000163,2,7.49,0,0,14.98,Debit
SL00019252,INV202507752,20250608,P000118,3,5.99,0,0,17.97,Debit
SL00019253,INV202507753,20250608,P000841,2,9.29,0,2.23,20.81,Credit
SL00019254,INV202507753,20250608,P000625,1,6.29,0,0.75,7.04,Credit
SL00019255,INV202507754,20250608,P000735,2,6.19,0,1.49,13.87,Credit
SL00019256,INV202507754,20250608,P000472,2,2.49,0,0,4.98,Credit
SL00019257,INV202507754,20250608,P000159,2,4.99,0,0,9.98,Credit
SL00019258,INV202507754,20250608,P000614,1,7.69,0,0.92,8.61,Credit
SL00019259,INV202507755,20250608,P000308,2,5.79,0,1.39,12.97,Credit
SL00019260,INV202507755,20250608,P000830,2,6.49,0,1.56,14.54,Credit
SL00019261,INV202507756,20250609,P000151,1,4.99,0,0,4.99,Debit
SL00019262,INV202507757,20250609,P000471,1,2.49,0,0,2.49,Debit
SL00019263,INV202507757,20250609,P000614,1,7.69,0,0.92,8.61,Debit
SL00019264,INV202507757,20250609,P000535,3,6.49,0,0,19.47,Debit
SL00019265,INV202507758,20250609,P000213,1,9.49,0,1.14,10.63,Cash
SL00019266,INV202507758,20250609,P000378,2,5.29,0,1.27,11.85,Cash
SL00019267,INV202507758,20250609,P000227,3,7.49,0,2.7,25.17,Cash
SL00019268,INV202507758,20250609,P000736,1,6.19,4.5,0.2,1.89,Cash
SL00019269,INV202507759,20250609,P000565,1,5.79,0,0,5.79,Debit
SL00019270,INV202507760,20250609,P000769,1,7.19,0,0.86,8.05,Credit
SL00019271,INV202507760,20250609,P000741,1,7.19,1.97,0.63,5.85,Credit
SL00019272,INV202507760,20250609,P000744,1,5.79,3.32,0.3,2.77,Credit
SL00019273,INV202507760,20250609,P000705,1,15.99,0,0,15.99,Credit
SL00019274,INV202507761,20250609,P000635,1,7.29,0,0.87,8.16,Cash
SL00019275,INV202507762,20250609,P000076,2,5.99,2.6,0,9.38,Debit
SL00019276,INV202507762,20250609,P000236,1,7.99,0,0.96,8.95,Debit
SL00019277,INV202507762,20250609,P000487,1,8.49,0,0,8.49,Debit
SL00019278,INV202507762,20250609,P000251,3,11.99,0,4.32,40.29,Debit
SL00019279,INV202507763,20250609,P000233,3,8.99,0,3.24,30.21,Debit
SL00019280,INV202507763,20250609,P000685,1,11.99,0,0,11.99,Debit
SL00019281,INV202507764,20250609,P000746,3,7.19,0,2.59,24.16,Debit
SL00019282,INV202507765,20250609,P000516,3,5.19,0,0,15.57,Credit
SL00019283,INV202507765,20250609,P000081,2,4.29,0,0,8.58,Credit
SL00019284,INV202507765,20250609,P000404,2,4.49,0,1.08,10.06,Credit
SL00019285,INV202507766,20250609,P000169,1,4.79,0,0,4.79,Cash
SL00019286,INV202507767,20250610,P000153,3,5.69,0,0,17.07,Debit
SL00019287,INV202507767,20250610,P000807,1,7.99,0,0.96,8.95,Debit
SL00019288,INV202507767,20250610,P000677,2,16.99,2.63,0,31.35,Debit
SL00019289,INV202507767,20250610,P000800,1,7.19,0,0.86,8.05,Debit
SL00019290,INV202507768,20250610,P000605,3,7.99,0,2.88,26.85,Cash
SL00019291,INV202507769,20250610,P000140,2,2.39,1.23,0,3.55,Cash
SL00019292,INV202507769,20250610,P000021,2,9.49,0,0,18.98,Cash
SL00019293,INV202507770,20250610,P000710,3,28.99,0,0,86.97,Credit
SL00019294,INV202507770,20250610,P000302,3,4.19,0,1.51,14.08,Credit
SL00019295,INV202507770,20250610,P000811,3,12.99,0,4.68,43.65,Credit
SL00019296,INV202507770,20250610,P000817,2,18.49,0,4.44,41.42,Credit
SL00019297,INV202507771,20250610,P000607,3,7.29,0,2.62,24.49,Credit
SL00019298,INV202507772,20250610,P000667,2,42.99,1.59,0,84.39,Debit
SL00019299,INV202507772,20250610,P000735,3,6.19,0,2.23,20.8,Debit
SL00019300,INV202507772,20250610,P000362,1,3.99,0,0.48,4.47,Debit
SL00019301,INV202507772,20250610,P000146,3,6.49,0,0,19.47,Debit
SL00019302,INV202507773,20250610,P000398,2,3.99,1.81,0.74,6.91,Debit
SL00019303,INV202507773,20250610,P000284,2,3.29,0,0.79,7.37,Debit
SL00019304,INV202507773,20250610,P000405,2,4.49,0,1.08,10.06,Debit
SL00019305,INV202507773,20250610,P000415,1,3.19,0.64,0,2.55,Debit
SL00019306,INV202507774,20250610,P000291,2,2.79,2.35,0.39,3.62,Debit
SL00019307,INV202507774,20250610,P000191,1,2.49,0,0,2.49,Debit
SL00019308,INV202507775,20250610,P000817,1,18.49,0,2.22,20.71,Debit
SL00019309,INV202507776,20250610,P000032,1,7.29,0,0,7.29,Debit
SL00019310,INV202507776,20250610,P000557,3,2.99,0,0,8.97,Debit
SL00019311,INV202507776,20250610,P000785,2,8.49,0,2.04,19.02,Debit
SL00019312,INV202507776,20250610,P000484,3,6.19,0,0,18.57,Debit
SL00019313,INV202507777,20250610,P000589,1,3.49,0,0,3.49,Credit
SL00019314,INV202507777,20250610,P000058,1,10.49,0,0,10.49,Credit
SL00019315,INV202507777,20250610,P000523,1,1.79,0.36,0,1.43,Credit
SL00019316,INV202507778,20250611,P000108,1,7.49,1.5,0,5.99,Debit
SL00019317,INV202507778,20250611,P000307,2,6.99,1.89,1.45,13.54,Debit
SL00019318,INV202507778,20250611,P000805,1,8.49,1.7,0,6.79,Debit
SL00019319,INV202507778,20250611,P000261,3,8.19,0,2.95,27.52,Debit
SL00019320,INV202507779,20250611,P000103,1,4.99,0,0,4.99,Credit
SL00019321,INV202507780,20250611,P000679,1,16.49,0,0,16.49,Debit
SL00019322,INV202507781,20250611,P000509,3,2.99,0,0,8.97,Credit
SL00019323,INV202507782,20250611,P000827,2,10.99,0,2.64,24.62,Debit
SL00019324,INV202507782,20250611,P000044,2,6.19,0,0,12.38,Debit
SL00019325,INV202507782,20250611,P000053,3,4.99,0,0,14.97,Debit
SL00019326,INV202507782,20250611,P000297,2,2.89,1.16,0,4.62,Debit
SL00019327,INV202507783,20250611,P000194,3,2.19,0,0,6.57,Credit
SL00019328,INV202507784,20250611,P000424,1,5.29,0,0.63,5.92,Credit
SL00019329,INV202507784,20250611,P000670,1,18.49,0,0,18.49,Credit
SL00019330,INV202507785,20250611,P000436,3,7.29,0,2.62,24.49,Debit
SL00019331,INV202507786,20250611,P000280,1,3.59,0,0.43,4.02,Debit
SL00019332,INV202507786,20250611,P000118,3,5.99,0,0,17.97,Debit
SL00019333,INV202507786,20250611,P000130,2,6.69,0,0,13.38,Debit
SL00019334,INV202507787,20250611,P000076,2,5.99,0,0,11.98,Debit
SL00019335,INV202507787,20250611,P000676,2,11.49,0,0,22.98,Debit
SL00019336,INV202507787,20250611,P000826,2,11.99,0,2.88,26.86,Debit
SL00019337,INV202507788,20250611,P000491,3,7.99,0,0,23.97,Debit
SL00019338,INV202507788,20250611,P000731,2,12.99,0,3.12,29.1,Debit
SL00019339,INV202507789,20250612,P000377,1,4.49,0,0.54,5.03,Debit
SL00019340,INV202507789,20250612,P000761,3,12.99,0,4.68,43.65,Debit
SL00019341,INV202507790,20250612,P000078,1,3.79,0,0,3.79,Credit
SL00019342,INV202507790,20250612,P000550,1,1.99,0,0,1.99,Credit
SL00019343,INV202507791,20250612,P000356,3,7.99,0,2.88,26.85,Debit
SL00019344,INV202507791,20250612,P000005,1,6.99,0,0,6.99,Debit
SL00019345,INV202507791,20250612,P000384,3,1.79,0,0.64,6.01,Debit
SL00019346,INV202507792,20250612,P000123,1,7.19,0,0,7.19,Credit
SL00019347,INV202507792,20250612,P000296,2,2.89,0,0.69,6.47,Credit
SL00019348,INV202507793,20250612,P000838,1,18.49,0,2.22,20.71,Debit
SL00019349,INV202507793,20250612,P000541,3,4.29,0,0,12.87,Debit
SL00019350,INV202507793,20250612,P000169,1,4.79,0,0,4.79,Debit
SL00019351,INV202507793,20250612,P000380,1,6.49,0,0.78,7.27,Debit
SL00019352,INV202507794,20250612,P000199,2,4.29,0,0,8.58,Credit
SL00019353,INV202507795,20250612,P000777,1,20.99,0,2.52,23.51,Debit
SL00019354,INV202507795,20250612,P000550,1,1.99,0,0,1.99,Debit
SL00019355,INV202507796,20250612,P000427,1,2.29,0,0.27,2.56,Debit
SL00019356,INV202507796,20250612,P000518,1,8.79,3.71,0,5.08,Debit
SL00019357,INV202507797,20250612,P000041,3,5.69,0,0,17.07,Debit
SL00019358,INV202507797,20250612,P000516,1,5.19,0,0,5.19,Debit
SL00019359,INV202507797,20250612,P000134,1,1.29,0,0,1.29,Debit
SL00019360,INV202507797,20250612,P000696,1,9.99,0,0,9.99,Debit
SL00019361,INV202507798,20250612,P000195,2,2.19,0,0,4.38,Cash
SL00019362,INV202507798,20250612,P000825,3,9.29,0,3.34,31.21,Cash
SL00019363,INV202507798,20250612,P000198,3,1.89,0,0,5.67,Cash
SL00019364,INV202507798,20250612,P000326,1,2.79,0,0.33,3.12,Cash
SL00019365,INV202507799,20250612,P000124,1,7.79,4.54,0,3.25,Debit
SL00019366,INV202507799,20250612,P000385,1,1.99,0,0.24,2.23,Debit
SL00019367,INV202507799,20250612,P000387,3,2.09,3.95,0.28,2.6,Debit
SL00019368,INV202507799,20250612,P000846,2,13.99,0,3.36,31.34,Debit
SL00019369,INV202507800,20250612,P000585,3,7.99,0,0,23.97,Debit
SL00019370,INV202507801,20250613,P000079,2,4.19,0,0,8.38,Debit
SL00019371,INV202507801,20250613,P000747,1,7.29,2.15,0.62,5.76,Debit
SL00019372,INV202507801,20250613,P000445,2,3.19,0,0.77,7.15,Debit
SL00019373,INV202507801,20250613,P000709,2,16.99,0,0,33.98,Debit
SL00019374,INV202507802,20250613,P000720,2,6.49,0,1.56,14.54,Debit
SL00019375,INV202507802,20250613,P000265,2,7.49,0,1.8,16.78,Debit
SL00019376,INV202507802,20250613,P000376,1,4.49,0,0.54,5.03,Debit
SL00019377,INV202507802,20250613,P000618,3,9.79,0,3.52,32.89,Debit
SL00019378,INV202507803,20250613,P000461,2,5.29,0,0,10.58,Debit
SL00019379,INV202507804,20250613,P000626,2,5.99,0,1.44,13.42,Debit
SL00019380,INV202507804,20250613,P000500,1,4.79,0,0,4.79,Debit
SL00019381,INV202507804,20250613,P000211,2,8.99,2.73,1.83,17.08,Debit
SL00019382,INV202507805,20250613,P000680,2,12.99,0,0,25.98,Cash
SL00019383,INV202507805,20250613,P000454,2,9.49,0,0,18.98,Cash
SL00019384,INV202507805,20250613,P000335,2,4.79,0,1.15,10.73,Cash
SL00019385,INV202507806,20250613,P000137,1,1.69,0,0,1.69,Credit
SL00019386,INV202507807,20250613,P000374,1,3.89,0,0.47,4.36,Debit
SL00019387,INV202507808,20250613,P000516,1,5.19,0,0,5.19,Debit
SL00019388,INV202507808,20250613,P000158,3,4.29,0,0,12.87,Debit
SL00019389,INV202507808,20250613,P000843,3,15.99,0,5.76,53.73,Debit
SL00019390,INV202507808,20250613,P000273,2,3.49,0,0.84,7.82,Debit
SL00019391,INV202507809,20250613,P000475,2,2.59,0,0,5.18,Debit
SL00019392,INV202507810,20250613,P000179,3,3.69,0,0,11.07,Debit
SL00019393,INV202507811,20250613,P000333,1,4.79,0,0.57,5.36,Debit
SL00019394,INV202507812,20250613,P000184,2,5.69,0,0,11.38,Credit
SL00019395,INV202507812,20250613,P000715,3,20.99,0,7.56,70.53,Credit
SL00019396,INV202507812,20250613,P000431,1,2.39,0,0.29,2.68,Credit
SL00019397,INV202507813,20250613,P000774,3,4.99,8.53,0.77,7.21,Credit
SL00019398,INV202507813,20250613,P000728,2,6.99,0,1.68,15.66,Credit
SL00019399,INV202507813,20250613,P000484,2,6.19,0,0,12.38,Credit
SL00019400,INV202507813,20250613,P000192,3,2.49,2.43,0,5.04,Credit
SL00019401,INV202507814,20250613,P000086,1,6.19,0,0,6.19,Credit
SL00019402,INV202507814,20250613,P000242,1,5.79,0,0.69,6.48,Credit
SL00019403,INV202507814,20250613,P000564,1,6.19,0,0,6.19,Credit
SL00019404,INV202507815,20250613,P000791,2,12.99,0,3.12,29.1,Credit
SL00019405,INV202507815,20250613,P000573,2,5.79,3.33,0,8.25,Credit
SL00019406,INV202507815,20250613,P000005,2,6.99,4.73,0,9.25,Credit
SL00019407,INV202507816,20250614,P000318,3,12.99,0,4.68,43.65,Debit
SL00019408,INV202507816,20250614,P000604,2,7.99,0,1.92,17.9,Debit
SL00019409,INV202507816,20250614,P000780,2,3.69,0,0.89,8.27,Debit
SL00019410,INV202507816,20250614,P000829,1,7.99,0,0.96,8.95,Debit
SL00019411,INV202507817,20250614,P000299,2,3.49,6.66,0.04,0.36,Credit
SL00019412,INV202507817,20250614,P000573,3,5.79,0,0,17.37,Credit
SL00019413,INV202507817,20250614,P000117,1,5.19,0,0,5.19,Credit
SL00019414,INV202507818,20250614,P000094,2,6.29,0,0,12.58,Debit
SL00019415,INV202507818,20250614,P000516,1,5.19,1.65,0,3.54,Debit
SL00019416,INV202507818,20250614,P000459,3,2.79,0,0,8.37,Debit
SL00019417,INV202507818,20250614,P000063,3,8.49,0,0,25.47,Debit
SL00019418,INV202507819,20250614,P000606,2,8.29,0,1.99,18.57,Debit
SL00019419,INV202507820,20250614,P000066,1,7.49,0,0,7.49,Debit
SL00019420,INV202507820,20250614,P000777,2,20.99,0,5.04,47.02,Debit
SL00019421,INV202507820,20250614,P000804,3,9.99,0,3.6,33.57,Debit
SL00019422,INV202507820,20250614,P000001,1,7.49,0,0,7.49,Debit
SL00019423,INV202507821,20250614,P000808,2,4.99,0,1.2,11.18,Credit
SL00019424,INV202507822,20250614,P000801,2,7.99,0,1.92,17.9,Debit
SL00019425,INV202507822,20250614,P000397,2,3.99,0,0.96,8.94,Debit
SL00019426,INV202507823,20250614,P000631,2,12.49,0,3,27.98,Credit
SL00019427,INV202507823,20250614,P000169,1,4.79,0,0,4.79,Credit
SL00019428,INV202507823,20250614,P000427,3,2.29,1.39,0.66,6.14,Credit
SL00019429,INV202507823,20250614,P000599,1,8.79,3.4,0.65,6.04,Credit
SL00019430,INV202507824,20250614,P000334,1,4.79,0,0.57,5.36,Credit
SL00019431,INV202507824,20250614,P000820,1,5.79,0,0.69,6.48,Credit
SL00019432,INV202507824,20250614,P000690,3,15.49,0,0,46.47,Credit
SL00019433,INV202507825,20250614,P000500,2,4.79,0,0,9.58,Debit
SL00019434,INV202507825,20250614,P000695,2,10.99,0,0,21.98,Debit
SL00019435,INV202507825,20250614,P000387,3,2.09,0,0.75,7.02,Debit
SL00019436,INV202507825,20250614,P000737,2,5.79,0,1.39,12.97,Debit
SL00019437,INV202507826,20250614,P000403,2,12.79,0,3.07,28.65,Credit
SL00019438,INV202507827,20250614,P000713,1,17.49,0,2.1,19.59,Debit
SL00019439,INV202507827,20250614,P000350,3,2.49,0,0.9,8.37,Debit
SL00019440,INV202507827,20250614,P000535,3,6.49,4.49,0,14.98,Debit
SL00019441,INV202507827,20250614,P000399,3,4.99,0,1.8,16.77,Debit
SL00019442,INV202507828,20250614,P000593,3,6.99,0,2.52,23.49,Credit
SL00019443,INV202507828,20250614,P000294,3,2.99,0,1.08,10.05,Credit
SL00019444,INV202507828,20250614,P000340,2,5.79,0,1.39,12.97,Credit
SL00019445,INV202507829,20250614,P000504,1,4.99,0,0,4.99,Credit
SL00019446,INV202507830,20250614,P000079,3,4.19,0,0,12.57,Debit
SL00019447,INV202507831,20250614,P000739,2,7.19,0,1.73,16.11,Credit
SL00019448,INV202507831,20250614,P000597,2,7.99,0,1.92,17.9,Credit
SL00019449,INV202507831,20250614,P000142,2,2.79,0,0,5.58,Credit
SL00019450,INV202507832,20250614,P000092,3,20.99,0,0,62.97,Credit
SL00019451,INV202507832,20250614,P000290,1,7.49,0,0.9,8.39,Credit
SL00019452,INV202507833,20250614,P000819,2,8.49,0,2.04,19.02,Debit
SL00019453,INV202507834,20250614,P000207,1,4.69,3.7,0,0.99,Debit
SL00019454,INV202507834,20250614,P000469,3,2.49,0,0,7.47,Debit
SL00019455,INV202507834,20250614,P000168,1,2.99,0,0,2.99,Debit
SL00019456,INV202507834,20250614,P000735,1,6.19,0,0.74,6.93,Debit
SL00019457,INV202507835,20250614,P000536,1,6.49,0,0,6.49,Debit
SL00019458,INV202507836,20250614,P000633,3,5.79,0,2.08,19.45,Credit
SL00019459,INV202507836,20250614,P000615,3,7.99,0,2.88,26.85,Credit
SL00019460,INV202507836,20250614,P000352,3,2.79,0,1,9.37,Credit
SL00019461,INV202507836,20250614,P000445,1,3.19,0,0.38,3.57,Credit
SL00019462,INV202507837,20250615,P000381,1,1.79,0,0.21,2,Debit
SL00019463,INV202507837,20250615,P000357,1,8.79,4.97,0.46,4.28,Debit
SL00019464,INV202507837,20250615,P000285,1,3.59,0,0.43,4.02,Debit
SL00019465,INV202507837,20250615,P000556,2,7.19,0,0,14.38,Debit
SL00019466,INV202507838,20250615,P000264,3,7.99,0,2.88,26.85,Credit
SL00019467,INV202507838,20250615,P000813,2,5.79,4.58,0.84,7.84,Credit
SL00019468,INV202507838,20250615,P000474,3,2.49,0,0,7.47,Credit
SL00019469,INV202507839,20250615,P000302,3,4.19,0,1.51,14.08,Debit
SL00019470,INV202507839,20250615,P000073,1,3.49,0,0,3.49,Debit
SL00019471,INV202507840,20250615,P000502,3,3.39,0,0,10.17,Credit
SL00019472,INV202507840,20250615,P000470,3,2.99,0,0,8.97,Credit
SL00019473,INV202507840,20250615,P000630,3,5.29,0,1.9,17.77,Credit
SL00019474,INV202507841,20250615,P000629,1,10.49,4.62,0.7,6.57,Credit
SL00019475,INV202507841,20250615,P000188,1,4.79,0,0,4.79,Credit
SL00019476,INV202507841,20250615,P000207,3,4.69,0,0,14.07,Credit
SL00019477,INV202507841,20250615,P000153,2,5.69,3.96,0,7.42,Credit
SL00019478,INV202507842,20250615,P000830,2,6.49,0,1.56,14.54,Debit
SL00019479,INV202507842,20250615,P000596,3,7.49,0,2.7,25.17,Debit
SL00019480,INV202507842,20250615,P000089,2,6.49,0,0,12.98,Debit
SL00019481,INV202507842,20250615,P000182,2,6.49,0,0,12.98,Debit
SL00019482,INV202507843,20250615,P000082,1,4.69,0,0,4.69,Debit
SL00019483,INV202507843,20250615,P000721,1,19.99,0,2.4,22.39,Debit
SL00019484,INV202507844,20250615,P000201,3,3.19,0,0,9.57,Debit
SL00019485,INV202507845,20250615,P000525,3,8.49,0,0,25.47,Debit
SL00019486,INV202507845,20250615,P000223,1,4.79,0,0.57,5.36,Debit
SL00019487,INV202507845,20250615,P000404,1,4.49,0,0.54,5.03,Debit
SL00019488,INV202507845,20250615,P000824,1,4.29,0,0.51,4.8,Debit
SL00019489,INV202507846,20250615,P000832,2,14.49,0,3.48,32.46,Credit
SL00019490,INV202507846,20250615,P000337,3,3.79,0,1.36,12.73,Credit
SL00019491,INV202507847,20250615,P000606,1,8.29,0,0.99,9.28,Cash
SL00019492,INV202507847,20250615,P000750,2,5.79,0,1.39,12.97,Cash
SL00019493,INV202507848,20250615,P000771,1,4.49,0,0.54,5.03,Credit
SL00019494,INV202507848,20250615,P000803,1,9.99,8.61,0.17,1.55,Credit
SL00019495,INV202507848,20250615,P000118,2,5.99,2.12,0,9.86,Credit
SL00019496,INV202507849,20250615,P000449,1,4.29,0,0.51,4.8,Debit
SL00019497,INV202507849,20250615,P000400,2,5.29,0,1.27,11.85,Debit
SL00019498,INV202507849,20250615,P000134,3,1.29,0,0,3.87,Debit
SL00019499,INV202507849,20250615,P000305,1,6.29,0,0.75,7.04,Debit
SL00019500,INV202507850,20250615,P000466,1,2.29,0,0,2.29,Credit
SL00019501,INV202507850,20250615,P000586,1,6.49,0,0,6.49,Credit
SL00019502,INV202507851,20250615,P000548,3,5.79,0,0,17.37,Credit
SL00019503,INV202507852,20250615,P000778,3,8.49,0,3.06,28.53,Credit
SL00019504,INV202507852,20250615,P000075,2,4.99,7.7,0,2.28,Credit
SL00019505,INV202507852,20250615,P000711,3,18.99,2.69,6.51,60.79,Credit
SL00019506,INV202507852,20250615,P000629,1,10.49,0,1.26,11.75,Credit
SL00019507,INV202507853,20250615,P000038,3,6.19,0,0,18.57,Debit
SL00019508,INV202507853,20250615,P000546,1,3.99,0,0,3.99,Debit
SL00019509,INV202507853,20250615,P000682,2,9.99,0,0,19.98,Debit
SL00019510,INV202507854,20250616,P000810,1,4.99,0,0.6,5.59,Debit
SL00019511,INV202507854,20250616,P000813,2,5.79,0,1.39,12.97,Debit
SL00019512,INV202507854,20250616,P000178,2,2.59,0,0,5.18,Debit
SL00019513,INV202507855,20250616,P000209,3,3.69,0,0,11.07,Debit
SL00019514,INV202507855,20250616,P000524,3,3.69,0,0,11.07,Debit
SL00019515,INV202507856,20250616,P000651,1,12.99,3,0,9.99,Credit
SL00019516,INV202507856,20250616,P000440,2,6.29,6.56,0.72,6.74,Credit
SL00019517,INV202507856,20250616,P000358,3,8.79,4,2.68,25.05,Credit
SL00019518,INV202507857,20250616,P000210,2,5.69,0,0,11.38,Credit
SL00019519,INV202507857,20250616,P000123,1,7.19,0,0,7.19,Credit
SL00019520,INV202507857,20250616,P000062,2,8.19,0,0,16.38,Credit
SL00019521,INV202507858,20250616,P000138,2,5.79,3.48,0,8.1,Debit
SL00019522,INV202507858,20250616,P000562,3,2.29,0,0,6.87,Debit
SL00019523,INV202507858,20250616,P000166,1,1.79,0,0,1.79,Debit
SL00019524,INV202507858,20250616,P000666,1,24.99,0,0,24.99,Debit
SL00019525,INV202507859,20250616,P000269,2,6.49,0,1.56,14.54,Credit
SL00019526,INV202507859,20250616,P000026,2,7.79,7.37,0,8.21,Credit
SL00019527,INV202507859,20250616,P000510,1,8.79,7.78,0,1.01,Credit
SL00019528,INV202507859,20250616,P000725,2,11.99,0,2.88,26.86,Credit
SL00019529,INV202507860,20250616,P000441,3,5.99,1.95,1.92,17.94,Debit
SL00019530,INV202507860,20250616,P000290,2,7.49,3.51,1.38,12.85,Debit
SL00019531,INV202507860,20250616,P000626,3,5.99,0,2.16,20.13,Debit
SL00019532,INV202507861,20250616,P000793,3,14.49,0,5.22,48.69,Credit
SL00019533,INV202507862,20250616,P000546,2,3.99,1.14,0,6.84,Debit
SL00019534,INV202507863,20250616,P000343,3,5.69,0,2.05,19.12,Cash
SL00019535,INV202507863,20250616,P000138,3,5.79,0,0,17.37,Cash
SL00019536,INV202507863,20250616,P000360,3,8.79,0,3.16,29.53,Cash
SL00019537,INV202507863,20250616,P000620,2,9.99,0,2.4,22.38,Cash
SL00019538,INV202507864,20250616,P000659,1,22.99,0,0,22.99,Debit
SL00019539,INV202507864,20250616,P000270,3,9.49,0,3.42,31.89,Debit
SL00019540,INV202507864,20250616,P000219,1,4.99,0,0.6,5.59,Debit
SL00019541,INV202507865,20250616,P000421,3,4.99,0,1.8,16.77,Debit
SL00019542,INV202507865,20250616,P000703,3,24.49,0,0,73.47,Debit
SL00019543,INV202507865,20250616,P000195,1,2.19,0,0,2.19,Debit
SL00019544,INV202507866,20250616,P000242,1,5.79,1,0.57,5.36,Credit
SL00019545,INV202507866,20250616,P000066,1,7.49,0,0,7.49,Credit
